CharacterID,Name,Race,Saga,BasePowerLevel,MaxPowerLevel,Age,Alignment,HasKiControl
21471,Android 17,Saiyan,Broly Movie,243748619,11513119871,361,Villain,False
21472,Android 18,Frieza Race,Broly Movie,41254484,99192763,65,Hero,True
21473,Android 18,God,Saiyan Saga,16195,503261,904,Neutral,True
21474,Krillin,Human,Buu Saga,30396030,276818443,551,Villain,True
21475,Tien,Human,Tournament of Power,471774743,21298861459,423,Anti-Hero,True
21476,Android 18,Frieza Race,Broly Movie,133618078,2165223375,953,Hero,False
21477,Broly,Hybrid,Tournament of Power,484787350,1910828021,958,Neutral,True
21478,Vegeta,Hybrid,Saiyan Saga,13270,459260,888,Anti-Hero,True
21479,Bardock,Hybrid,Tournament of Power,987445578,25405988643,254,Villain,False
21480,Beerus,Majin,Cell Saga,2621860,127728609,76,Anti-Hero,False
21481,Nappa,Hybrid,Saiyan Saga,1321,19191,271,Hero,True
21482,Bulma,Human,Frieza Saga,477008,6465472,879,Villain,False
21483,Trunks,Hybrid,Saiyan Saga,4451,122911,997,Neutral,False
21484,Tien,Human,Saiyan Saga,6852,308307,206,Anti-Hero,False
21485,Goten,Hybrid,Frieza Saga,492666,5810075,596,Neutral,True
21486,Gohan,Saiyan,Tournament of Power,740454915,26184109489,354,Villain,False
21487,Beerus,Majin,Buu Saga,81967696,1073351972,290,Hero,False
21488,Frieza,Frieza Race,Buu Saga,45756583,739556436,257,Neutral,False
21489,Yamcha,Human,Broly Movie,621232256,18388935519,780,Neutral,False
21490,Whis,Human,Tournament of Power,251108687,6662221496,57,Hero,False
21491,Raditz,Saiyan,Frieza Saga,43943,1673866,815,Villain,True
21492,Whis,Saiyan,Buu Saga,52745636,9001,554,Neutral,False
21493,Cell,Namekian,Broly Movie,385773206,12888547339,438,Anti-Hero,False
21494,Android 17,Android,Battle of Gods,701728329,23647108954,523,Neutral,True
21495,Vegeta,Saiyan,Battle of Gods,336370579,9439884062,557,Anti-Hero,True
21496,Bulma,Human,Cell Saga,4701510,23603503,204,Anti-Hero,True
21497,Jiren,Frieza Race,Tournament of Power,682039190,26880103131,10,Anti-Hero,False
21498,Cell,Hybrid,Battle of Gods,246280432,8633355179,946,Hero,True
21499,Frieza,Frieza Race,Cell Saga,2383067,95506746,86,Anti-Hero,False
21500,Bulma,Human,Cell Saga,1451098,60308981,111,Anti-Hero,False
21501,Yamcha,Human,Battle of Gods,249564308,4253261116,322,Hero,False
21502,Frieza,Frieza Race,Saiyan Saga,13985,611693,825,Hero,False
21503,Vegeta,Hybrid,Frieza Saga,274089,2019732,247,Hero,False
21504,Majin Buu,Android,Cell Saga,3258575,114173701,614,Villain,True
21505,Majin Buu,Majin,Cell Saga,518033,2126732,752,Neutral,False
21506,Cell,Angel,Frieza Saga,159926,5777284,771,Neutral,False
21507,Whis,Saiyan,Tournament of Power,211193709,3110769728,895,Neutral,True
21508,Beerus,Angel,Saiyan Saga,14593,224243,215,Anti-Hero,True
21509,Bulma,Human,Broly Movie,370293723,9580752751,303,Villain,False
21510,Yamcha,Human,Cell Saga,3051070,113009845,825,Villain,True
21511,Frieza,Frieza Race,Frieza Saga,68330,9001,226,Anti-Hero,False
21512,Majin Buu,Android,Buu Saga,51630556,643642568,401,Villain,True
21513,Android 17,Majin,Frieza Saga,500819,14813707,681,Neutral,False
21514,Gohan,Saiyan,Frieza Saga,262307,12660536,108,Anti-Hero,True
21515,Yamcha,Human,Tournament of Power,151011677,6582975503,110,Neutral,True
21516,Jiren,Saiyan,Frieza Saga,373308,10091614,676,Neutral,False
21517,Piccolo,Namekian,Broly Movie,492690698,7332576865,545,Villain,True
21518,Tien,Human,Saiyan Saga,5909,279037,391,Neutral,False
21519,Bardock,Saiyan,Saiyan Saga,3417,170673,346,Villain,True
21520,Goku,Saiyan,Broly Movie,527979461,20130184070,900,Hero,False
21521,Vegeta,Hybrid,Saiyan Saga,9084,258502,400,Hero,False
21522,Beerus,Saiyan,Broly Movie,871950028,35809448909,53,Anti-Hero,True
21523,Piccolo,Namekian,Broly Movie,403545186,16275879785,964,Hero,False
21524,Goku,Saiyan,Buu Saga,75070941,1220144041,259,Villain,False
21525,Piccolo,Namekian,Cell Saga,614085,24045469,376,Hero,False
21526,Android 17,Android,Frieza Saga,246563,8973275,412,Anti-Hero,False
21527,Bardock,Saiyan,Battle of Gods,760283463,27329263000,523,Hero,False
21528,Vegeta,Hybrid,Saiyan Saga,3535,104395,168,Hero,False
21529,Android 17,Human,Cell Saga,4996112,77901191,333,Anti-Hero,False
21530,Piccolo,Namekian,Tournament of Power,965928661,33687519861,798,Villain,False
21531,Vegeta,Hybrid,Saiyan Saga,4998,18526,420,Hero,True
21532,Cell,Saiyan,Cell Saga,3877612,50644202,774,Villain,True
21533,Piccolo,Namekian,Saiyan Saga,3712,158519,72,Anti-Hero,True
21534,Frieza,Frieza Race,Cell Saga,2407898,23457177,453,Hero,True
21535,Frieza,Frieza Race,Battle of Gods,284050575,10910221532,197,Anti-Hero,True
21536,Broly,Hybrid,Broly Movie,179642749,4811622561,302,Anti-Hero,True
21537,Whis,Namekian,Broly Movie,697390576,23195196603,812,Villain,False
21538,Goten,Saiyan,Cell Saga,3314095,136550169,5,Anti-Hero,False
21539,Tien,Human,Broly Movie,346760913,14925961296,179,Neutral,False
21540,Bardock,Hybrid,Broly Movie,635257911,6678053849,698,Villain,False
21541,Gohan,Hybrid,Buu Saga,22957418,162100088,396,Hero,False
21542,Gohan,Hybrid,Frieza Saga,403281,14608005,949,Anti-Hero,True
21543,Trunks,Saiyan,Battle of Gods,382912187,2209592492,958,Neutral,False
21544,Frieza,Frieza Race,Frieza Saga,493008,20376098,820,Anti-Hero,False
21545,Jiren,Hybrid,Buu Saga,35641672,1571373586,135,Anti-Hero,True
21546,Nappa,Saiyan,Tournament of Power,758070855,12257563723,339,Hero,False
21547,Vegeta,Saiyan,Buu Saga,45687533,1445990571,923,Villain,True
21548,Goku,Saiyan,Cell Saga,4021748,155871868,982,Neutral,True
21549,Android 17,Hybrid,Battle of Gods,918954255,4312276023,123,Hero,True
21550,Beerus,Saiyan,Saiyan Saga,14873,82644,23,Villain,True
21551,Vegeta,Hybrid,Cell Saga,2466827,91300154,15,Villain,True
21552,Android 18,Saiyan,Buu Saga,22642549,9001,302,Hero,False
21553,Goten,Hybrid,Tournament of Power,124039575,4759550220,142,Hero,True
21554,Bardock,Hybrid,Tournament of Power,104331078,3213819154,54,Hero,False
21555,Cell,Majin,Frieza Saga,222547,9496393,329,Villain,True
21556,Nappa,Hybrid,Broly Movie,397307945,3847817400,526,Anti-Hero,False
21557,Whis,Hybrid,Frieza Saga,245199,9934661,154,Anti-Hero,True
21558,Bardock,Hybrid,Buu Saga,21730459,1058351954,821,Villain,True
21559,Krillin,Human,Frieza Saga,346021,9001,657,Anti-Hero,True
21560,Trunks,Hybrid,Tournament of Power,577537629,17464898478,915,Hero,False
21561,Piccolo,Namekian,Tournament of Power,566271189,26168007515,886,Anti-Hero,True
21562,Vegeta,Hybrid,Saiyan Saga,14900,163716,899,Villain,False
21563,Nappa,Saiyan,Cell Saga,177692,1251675,402,Neutral,False
21564,Yamcha,Human,Frieza Saga,17276,402123,580,Neutral,True
21565,Vegeta,Hybrid,Broly Movie,537808471,11522626451,826,Anti-Hero,True
21566,Whis,Namekian,Saiyan Saga,622,6119,800,Anti-Hero,False
21567,Majin Buu,God,Tournament of Power,434062398,9611291599,751,Neutral,True
21568,Cell,Saiyan,Battle of Gods,606570821,10287462198,196,Villain,True
21569,Frieza,Frieza Race,Broly Movie,124952671,1346104770,854,Neutral,True
21570,Trunks,Saiyan,Cell Saga,3656820,161919849,722,Anti-Hero,False
21571,Goten,Saiyan,Saiyan Saga,2514,109864,258,Villain,True
21572,Goku,Saiyan,Cell Saga,132484,540341,894,Anti-Hero,True
21573,Jiren,Saiyan,Buu Saga,33355575,1661565784,376,Hero,False
21574,Goten,Hybrid,Cell Saga,574742,9334640,695,Neutral,True
21575,Majin Buu,Hybrid,Battle of Gods,739497892,1511620052,197,Anti-Hero,True
21576,Vegeta,Hybrid,Buu Saga,36189954,461765257,940,Anti-Hero,False
21577,Jiren,Frieza Race,Saiyan Saga,7422,40373,746,Villain,True
21578,Goku,Saiyan,Frieza Saga,45276,892086,912,Anti-Hero,True
21579,Gohan,Hybrid,Cell Saga,3557440,32539783,418,Neutral,True
21580,Goten,Saiyan,Battle of Gods,200042799,9671164495,56,Hero,False
21581,Tien,Human,Saiyan Saga,8483,9001,634,Hero,False
21582,Android 18,Hybrid,Broly Movie,55427288,1193728806,900,Villain,True
21583,Vegeta,Hybrid,Cell Saga,3368217,54000715,49,Neutral,True
21584,Tien,Human,Battle of Gods,949675542,41785520521,338,Neutral,False
21585,Beerus,Saiyan,Buu Saga,77594420,777031193,810,Neutral,True
21586,Goku,Hybrid,Buu Saga,60233372,666003345,596,Anti-Hero,True
21587,Goten,Saiyan,Buu Saga,66190299,3038760136,190,Neutral,True
21588,Tien,Human,Saiyan Saga,12335,430027,959,Villain,False
21589,Android 17,God,Cell Saga,979274,40776851,650,Anti-Hero,False
21590,Jiren,Namekian,Buu Saga,41907880,2057119468,678,Hero,True
21591,Gohan,Saiyan,Broly Movie,598817437,14777385772,403,Villain,True
21592,Nappa,Saiyan,Saiyan Saga,11170,106006,15,Hero,False
21593,Whis,Frieza Race,Buu Saga,74280074,326608936,730,Hero,True
21594,Piccolo,Namekian,Frieza Saga,454833,11790488,339,Villain,False
21595,Gohan,Saiyan,Buu Saga,84046770,3098894168,930,Villain,False
21596,Android 18,Frieza Race,Buu Saga,12264775,588425714,65,Neutral,False
21597,Whis,Namekian,Broly Movie,286283469,7413082468,535,Villain,False
21598,Krillin,Human,Frieza Saga,128417,4346504,221,Villain,True
21599,Bulma,Human,Buu Saga,6257599,189006040,79,Hero,False
21600,Tien,Human,Tournament of Power,554903710,11686101502,567,Hero,False
21601,Goten,Hybrid,Broly Movie,117097067,1820774524,326,Neutral,False
21602,Android 18,Saiyan,Buu Saga,18319808,662476186,233,Anti-Hero,True
21603,Nappa,Hybrid,Tournament of Power,664673399,13025452099,607,Neutral,True
21604,Goten,Hybrid,Frieza Saga,479713,14169336,306,Anti-Hero,False
21605,Goku,Hybrid,Battle of Gods,420136401,1837518232,32,Neutral,False
21606,Vegeta,Hybrid,Tournament of Power,477369440,16159776039,902,Neutral,False
21607,Gohan,Saiyan,Battle of Gods,639092673,25550711882,135,Villain,True
21608,Android 17,Human,Battle of Gods,62630374,2627075161,694,Anti-Hero,False
21609,Trunks,Hybrid,Saiyan Saga,4241,40026,394,Hero,True
21610,Whis,Namekian,Tournament of Power,86230105,771444793,217,Villain,True
21611,Trunks,Saiyan,Buu Saga,62674976,1373522659,244,Hero,False
21612,Krillin,Human,Cell Saga,3428523,156450644,55,Anti-Hero,True
21613,Krillin,Human,Broly Movie,694405829,24347190837,339,Villain,True
21614,Goku,Hybrid,Buu Saga,20488900,564902603,927,Neutral,True
21615,Whis,Frieza Race,Broly Movie,301144179,9851910693,405,Neutral,False
21616,Goku,Saiyan,Saiyan Saga,2327,31404,723,Villain,True
21617,Nappa,Saiyan,Saiyan Saga,17744,190953,729,Anti-Hero,False
21618,Android 18,Frieza Race,Tournament of Power,288309095,13764662044,909,Villain,False
21619,Whis,Hybrid,Cell Saga,3286191,35267772,950,Anti-Hero,True
21620,Frieza,Frieza Race,Frieza Saga,359275,6257665,293,Hero,False
21621,Frieza,Frieza Race,Frieza Saga,149663,5029591,979,Anti-Hero,True
21622,Broly,Hybrid,Buu Saga,82685057,3146930886,189,Villain,True
21623,Krillin,Human,Frieza Saga,196076,1851555,652,Villain,True
21624,Bulma,Human,Frieza Saga,90211,486941,373,Hero,False
21625,Vegeta,Saiyan,Cell Saga,1919639,39191975,394,Hero,True
21626,Bulma,Human,Battle of Gods,358186306,15687450495,647,Neutral,False
21627,Krillin,Human,Tournament of Power,814671185,37586279609,688,Neutral,False
21628,Goku,Hybrid,Saiyan Saga,5392,49670,568,Hero,True
21629,Bardock,Hybrid,Saiyan Saga,17114,46718,969,Anti-Hero,True
21630,Majin Buu,God,Buu Saga,34696578,1504692378,308,Neutral,False
21631,Bulma,Human,Frieza Saga,337025,15688011,474,Anti-Hero,True
21632,Whis,Saiyan,Frieza Saga,387925,4517088,570,Villain,False
21633,Whis,Majin,Battle of Gods,463236979,2592555362,653,Hero,True
21634,Krillin,Human,Frieza Saga,162299,4878316,724,Hero,False
21635,Android 17,God,Broly Movie,685514539,23351229379,232,Anti-Hero,False
21636,Gohan,Hybrid,Frieza Saga,119353,194054,566,Neutral,True
21637,Tien,Human,Buu Saga,45840116,1586505034,958,Villain,False
21638,Goku,Saiyan,Battle of Gods,721083598,3531329848,712,Anti-Hero,False
21639,Android 17,Human,Tournament of Power,659511600,21425163496,33,Hero,False
21640,Whis,Frieza Race,Buu Saga,33726516,1116176544,840,Villain,False
21641,Bulma,Human,Cell Saga,2627436,25446086,767,Hero,False
21642,Goku,Hybrid,Cell Saga,1029645,14003505,201,Anti-Hero,False
21643,Whis,Android,Saiyan Saga,3971,9001,777,Neutral,True
21644,Trunks,Saiyan,Battle of Gods,115224156,4067749087,408,Villain,True
21645,Android 17,Android,Saiyan Saga,5760,87305,795,Anti-Hero,False
21646,Gohan,Hybrid,Tournament of Power,970838094,18412169724,527,Hero,False
21647,Goku,Hybrid,Battle of Gods,710941475,14373301836,331,Neutral,True
21648,Frieza,Frieza Race,Tournament of Power,661839784,10487944992,10,Neutral,True
21649,Piccolo,Namekian,Saiyan Saga,8159,330469,969,Neutral,False
21650,Vegeta,Saiyan,Buu Saga,86967861,1430217622,428,Anti-Hero,False
21651,Raditz,Saiyan,Saiyan Saga,8341,81442,541,Anti-Hero,True
21652,Nappa,Saiyan,Cell Saga,4396589,37536991,842,Anti-Hero,True
21653,Bardock,Saiyan,Broly Movie,586457959,2245726111,341,Anti-Hero,False
21654,Nappa,Saiyan,Tournament of Power,45358717,2190078378,296,Hero,True
21655,Vegeta,Saiyan,Tournament of Power,285007625,4650960583,371,Villain,False
21656,Goku,Hybrid,Broly Movie,550142578,24767768603,254,Hero,True
21657,Raditz,Saiyan,Broly Movie,430641377,5718088848,746,Villain,True
21658,Tien,Human,Buu Saga,34018186,1264361018,560,Neutral,False
21659,Frieza,Frieza Race,Cell Saga,4236230,48859743,287,Villain,True
21660,Cell,Frieza Race,Cell Saga,144119,1580760,407,Villain,True
21661,Vegeta,Hybrid,Buu Saga,20791402,366347829,471,Hero,False
21662,Trunks,Hybrid,Frieza Saga,502819,1983691,733,Neutral,False
21663,Piccolo,Namekian,Battle of Gods,577984100,3516775484,451,Villain,False
21664,Trunks,Saiyan,Battle of Gods,826382096,36882089238,487,Anti-Hero,False
21665,Broly,Hybrid,Saiyan Saga,6373,171777,955,Anti-Hero,False
21666,Goten,Hybrid,Cell Saga,639023,13252341,212,Anti-Hero,False
21667,Cell,Human,Tournament of Power,888887915,8975092789,780,Neutral,False
21668,Nappa,Hybrid,Battle of Gods,942696235,38266558568,745,Hero,False
21669,Krillin,Human,Broly Movie,40153514,1650639535,665,Villain,False
21670,Bulma,Human,Broly Movie,83541133,1500939830,471,Villain,True
21671,Gohan,Saiyan,Buu Saga,41927523,1314834857,18,Hero,True
21672,Vegeta,Hybrid,Tournament of Power,91910042,168928618,343,Hero,True
21673,Frieza,Frieza Race,Frieza Saga,267669,4353053,905,Villain,False
21674,Piccolo,Namekian,Saiyan Saga,12131,574430,196,Villain,True
21675,Trunks,Hybrid,Cell Saga,643448,17976525,360,Villain,False
21676,Krillin,Human,Buu Saga,73436515,574859789,414,Villain,False
21677,Nappa,Saiyan,Buu Saga,56573929,2662451499,158,Villain,False
21678,Bardock,Saiyan,Cell Saga,1332515,48404824,182,Neutral,True
21679,Nappa,Saiyan,Frieza Saga,292055,2168920,658,Hero,False
21680,Trunks,Saiyan,Frieza Saga,183450,7406760,637,Neutral,False
21681,Goten,Saiyan,Buu Saga,25063706,1045580842,909,Anti-Hero,False
21682,Krillin,Human,Frieza Saga,171506,8240244,984,Anti-Hero,False
21683,Goku,Hybrid,Battle of Gods,341689323,5680310989,226,Anti-Hero,True
21684,Frieza,Frieza Race,Saiyan Saga,13817,153974,711,Villain,False
21685,Nappa,Saiyan,Buu Saga,27489175,207718454,563,Anti-Hero,True
21686,Beerus,Angel,Saiyan Saga,14901,113733,888,Villain,True
21687,Raditz,Hybrid,Frieza Saga,214713,5520563,304,Villain,True
21688,Goku,Hybrid,Tournament of Power,361489181,2630776547,774,Villain,True
21689,Raditz,Hybrid,Cell Saga,4787270,219618848,827,Villain,True
21690,Goku,Hybrid,Frieza Saga,15459,365249,536,Villain,True
21691,Goten,Hybrid,Broly Movie,383272998,9971580090,356,Anti-Hero,True
21692,Android 18,Angel,Saiyan Saga,11595,98465,860,Neutral,False
21693,Android 18,Human,Tournament of Power,430080158,3026864351,574,Villain,False
21694,Goten,Saiyan,Buu Saga,35287137,162261693,183,Hero,False
21695,Majin Buu,God,Cell Saga,4597404,203277616,830,Hero,False
21696,Cell,Human,Broly Movie,668067143,31607421209,664,Hero,True
21697,Raditz,Saiyan,Buu Saga,83513633,862044056,303,Anti-Hero,False
21698,Bardock,Saiyan,Saiyan Saga,10920,266884,503,Anti-Hero,True
21699,Nappa,Saiyan,Tournament of Power,88152720,516562392,426,Villain,False
21700,Frieza,Frieza Race,Cell Saga,1132984,43174729,862,Anti-Hero,False
21701,Tien,Human,Battle of Gods,254921812,8507932256,923,Villain,False
21702,Android 17,Android,Battle of Gods,104309077,2424630846,747,Neutral,True
21703,Goku,Saiyan,Frieza Saga,99224,1705996,28,Hero,True
21704,Trunks,Hybrid,Buu Saga,77466284,479490928,953,Anti-Hero,False
21705,Nappa,Hybrid,Battle of Gods,430578687,12997934712,122,Neutral,False
21706,Android 17,Android,Tournament of Power,797177067,2029810803,499,Hero,False
21707,Trunks,Hybrid,Battle of Gods,931469597,20524594609,422,Villain,False
21708,Beerus,Saiyan,Buu Saga,83036172,1149858355,580,Hero,True
21709,Goku,Saiyan,Frieza Saga,151801,586262,283,Anti-Hero,True
21710,Goku,Saiyan,Saiyan Saga,9228,367772,924,Hero,True
21711,Tien,Human,Broly Movie,711591614,33263973165,339,Anti-Hero,True
21712,Majin Buu,Saiyan,Battle of Gods,420542718,16752242883,345,Anti-Hero,False
21713,Trunks,Saiyan,Frieza Saga,498994,9193428,931,Hero,True
21714,Yamcha,Human,Cell Saga,4225740,165790624,128,Anti-Hero,True
21715,Whis,God,Buu Saga,40671933,1797452020,863,Neutral,True
21716,Yamcha,Human,Buu Saga,58216968,1644819120,328,Neutral,False
21717,Bulma,Human,Saiyan Saga,12096,309370,408,Hero,True
21718,Vegeta,Saiyan,Frieza Saga,132003,5923197,157,Anti-Hero,True
21719,Bulma,Human,Broly Movie,294759146,1669798560,350,Neutral,False
21720,Beerus,Angel,Buu Saga,81054053,3602049359,426,Neutral,True
21721,Whis,Namekian,Tournament of Power,410494345,14528901859,72,Hero,True
21722,Yamcha,Human,Saiyan Saga,3663,61306,538,Hero,True
21723,Krillin,Human,Broly Movie,41243028,599047465,869,Villain,True
21724,Android 18,Saiyan,Tournament of Power,45758165,1686448959,433,Hero,False
21725,Goku,Hybrid,Cell Saga,1430135,60664344,26,Villain,False
21726,Vegeta,Hybrid,Saiyan Saga,1918,30876,865,Anti-Hero,True
21727,Nappa,Hybrid,Buu Saga,22468698,287855344,798,Hero,False
21728,Yamcha,Human,Tournament of Power,48224192,1072955573,596,Anti-Hero,True
21729,Whis,Human,Cell Saga,553385,15428564,865,Villain,True
21730,Piccolo,Namekian,Saiyan Saga,4640,201445,21,Hero,False
21731,Android 18,Saiyan,Broly Movie,179692312,1414139593,200,Villain,False
21732,Android 18,Android,Buu Saga,24900493,931145226,715,Anti-Hero,True
21733,Android 17,Angel,Cell Saga,4905759,212904893,130,Anti-Hero,True
21734,Raditz,Hybrid,Battle of Gods,300268144,8466713520,875,Hero,False
21735,Goten,Saiyan,Battle of Gods,152159886,3629120294,525,Anti-Hero,False
21736,Frieza,Frieza Race,Frieza Saga,338700,4056657,16,Anti-Hero,True
21737,Cell,Angel,Broly Movie,749007608,31394712155,408,Anti-Hero,True
21738,Krillin,Human,Battle of Gods,713777160,14905812092,642,Neutral,True
21739,Piccolo,Namekian,Broly Movie,35408495,1302038288,37,Hero,True
21740,Nappa,Hybrid,Broly Movie,49010336,1627430678,346,Anti-Hero,True
21741,Yamcha,Human,Saiyan Saga,15517,531889,738,Villain,False
21742,Android 18,Namekian,Frieza Saga,427714,11154722,325,Hero,False
21743,Trunks,Hybrid,Cell Saga,1949096,48770271,468,Villain,False
21744,Majin Buu,Frieza Race,Cell Saga,1452015,25446241,428,Hero,False
21745,Beerus,Majin,Cell Saga,3073572,35521646,855,Villain,False
21746,Tien,Human,Tournament of Power,739203927,8170339515,425,Anti-Hero,True
21747,Tien,Human,Tournament of Power,209607884,3368807713,889,Neutral,True
21748,Goten,Hybrid,Tournament of Power,264662699,8268361895,572,Villain,False
21749,Jiren,God,Saiyan Saga,9178,180488,941,Neutral,False
21750,Raditz,Hybrid,Frieza Saga,390219,9669283,105,Anti-Hero,True
21751,Piccolo,Namekian,Buu Saga,65860783,1184783626,352,Hero,True
21752,Android 17,Android,Buu Saga,50048758,1502468631,996,Neutral,False
21753,Raditz,Saiyan,Tournament of Power,77926438,424142731,644,Villain,False
21754,Bulma,Human,Frieza Saga,304442,11450563,858,Villain,False
21755,Broly,Hybrid,Cell Saga,4346274,9001,669,Hero,True
21756,Gohan,Saiyan,Battle of Gods,794339310,4649243627,789,Anti-Hero,False
21757,Raditz,Hybrid,Tournament of Power,335351741,12731435191,493,Hero,True
21758,Goku,Saiyan,Tournament of Power,586425132,3402864785,816,Neutral,False
21759,Piccolo,Namekian,Battle of Gods,37383102,1426879896,70,Hero,False
21760,Goten,Saiyan,Saiyan Saga,16701,133091,37,Hero,True
21761,Raditz,Saiyan,Tournament of Power,100017771,1148991527,123,Hero,True
21762,Goten,Hybrid,Cell Saga,4407540,183039179,125,Villain,True
21763,Gohan,Saiyan,Cell Saga,1667453,48134304,421,Villain,True
21764,Broly,Hybrid,Buu Saga,50772806,155680567,477,Anti-Hero,False
21765,Bardock,Saiyan,Buu Saga,22279455,931827090,319,Hero,True
21766,Whis,Saiyan,Buu Saga,16721736,506395447,937,Hero,True
21767,Vegeta,Hybrid,Cell Saga,1247003,56783405,758,Neutral,True
21768,Raditz,Saiyan,Saiyan Saga,2158,31071,204,Anti-Hero,False
21769,Goten,Hybrid,Cell Saga,2379894,98151396,281,Anti-Hero,True
21770,Whis,God,Tournament of Power,229053372,5757671173,280,Villain,True
21771,Jiren,Saiyan,Saiyan Saga,13762,678315,367,Anti-Hero,True
21772,Beerus,Android,Cell Saga,3781084,7903270,771,Villain,False
21773,Vegeta,Saiyan,Frieza Saga,223292,1991738,52,Anti-Hero,True
21774,Goten,Saiyan,Cell Saga,2335497,60415574,13,Villain,True
21775,Android 18,Hybrid,Frieza Saga,135319,6616077,646,Villain,True
21776,Frieza,Frieza Race,Broly Movie,739249534,15347769736,894,Neutral,False
21777,Android 18,Angel,Cell Saga,3130384,30793691,529,Villain,True
21778,Tien,Human,Tournament of Power,887821058,25136008483,908,Hero,True
21779,Piccolo,Namekian,Tournament of Power,905207658,34480199338,81,Anti-Hero,False
21780,Beerus,Android,Tournament of Power,438652539,13517626770,421,Villain,True
21781,Whis,Hybrid,Tournament of Power,389107736,11380960783,711,Hero,True
21782,Android 18,Human,Cell Saga,325590,7838343,297,Neutral,False
21783,Android 18,Namekian,Broly Movie,283196950,10086376755,141,Anti-Hero,True
21784,Android 17,Majin,Frieza Saga,444310,11460865,276,Hero,True
21785,Raditz,Hybrid,Battle of Gods,742927467,11960397021,30,Villain,False
21786,Frieza,Frieza Race,Frieza Saga,93292,2946350,198,Anti-Hero,True
21787,Nappa,Hybrid,Battle of Gods,325077714,14053308897,168,Anti-Hero,True
21788,Majin Buu,Saiyan,Frieza Saga,85521,2089339,818,Villain,True
21789,Beerus,Namekian,Tournament of Power,333881347,9525296226,670,Hero,False
21790,Broly,Saiyan,Buu Saga,45157126,1866023373,51,Neutral,False
21791,Krillin,Human,Broly Movie,833962012,36315856833,273,Anti-Hero,True
21792,Broly,Saiyan,Frieza Saga,10852,469285,699,Neutral,True
21793,Whis,Android,Broly Movie,404486608,18033885268,66,Villain,False
21794,Goku,Saiyan,Battle of Gods,863080909,11045947950,265,Neutral,True
21795,Jiren,Frieza Race,Cell Saga,2388593,11307901,24,Villain,True
21796,Goten,Saiyan,Broly Movie,752087414,19711857953,270,Anti-Hero,False
21797,Android 18,Namekian,Broly Movie,264806100,9539219476,824,Anti-Hero,True
21798,Trunks,Hybrid,Saiyan Saga,5266,53558,296,Villain,False
21799,Frieza,Frieza Race,Battle of Gods,689894447,18528144532,783,Hero,False
21800,Piccolo,Namekian,Battle of Gods,868954563,28084477610,767,Anti-Hero,True
21801,Android 17,Android,Saiyan Saga,2510,18905,966,Villain,True
21802,Beerus,Angel,Cell Saga,1486511,51192722,763,Neutral,True
21803,Whis,God,Saiyan Saga,16513,602538,45,Neutral,False
21804,Trunks,Saiyan,Cell Saga,1103942,49486620,959,Hero,True
21805,Broly,Hybrid,Battle of Gods,780737974,35657029094,903,Villain,True
21806,Piccolo,Namekian,Frieza Saga,333414,15893744,899,Anti-Hero,True
21807,Raditz,Saiyan,Saiyan Saga,323,14644,464,Anti-Hero,False
21808,Trunks,Saiyan,Buu Saga,54417792,1070544975,758,Anti-Hero,True
21809,Whis,Human,Tournament of Power,403192749,2241090558,832,Villain,False
21810,Tien,Human,Buu Saga,34204171,114434856,399,Hero,False
21811,Android 17,Majin,Saiyan Saga,174,6971,418,Villain,True
21812,Krillin,Human,Frieza Saga,226966,8687094,879,Neutral,True
21813,Yamcha,Human,Buu Saga,66538155,2547876423,218,Anti-Hero,True
21814,Raditz,Saiyan,Broly Movie,618783635,13526173556,446,Hero,True
21815,Android 17,Majin,Saiyan Saga,14830,104549,969,Neutral,False
21816,Whis,Majin,Broly Movie,510642292,12655925056,938,Villain,True
21817,Frieza,Frieza Race,Frieza Saga,221641,5734725,485,Hero,True
21818,Whis,Hybrid,Tournament of Power,382312636,12690230462,468,Hero,True
21819,Bardock,Saiyan,Broly Movie,482071721,22021050758,148,Neutral,True
21820,Broly,Hybrid,Broly Movie,892452546,28256771775,50,Hero,False
21821,Goten,Hybrid,Cell Saga,4944303,232159408,150,Anti-Hero,True
21822,Goten,Hybrid,Tournament of Power,514117389,20048887662,60,Anti-Hero,True
21823,Yamcha,Human,Battle of Gods,615192179,20353959950,512,Villain,False
21824,Android 18,Saiyan,Frieza Saga,461730,16362815,959,Hero,True
21825,Bardock,Hybrid,Buu Saga,82002059,1314594126,375,Villain,False
21826,Tien,Human,Frieza Saga,168623,1878118,119,Hero,False
21827,Raditz,Saiyan,Tournament of Power,534809171,2242466870,921,Anti-Hero,False
21828,Majin Buu,Angel,Tournament of Power,633207357,1911446493,96,Neutral,False
21829,Gohan,Hybrid,Cell Saga,4537250,197902534,936,Neutral,False
21830,Yamcha,Human,Buu Saga,38334877,1271029057,197,Neutral,False
21831,Android 17,Frieza Race,Cell Saga,1832606,7734140,881,Hero,False
21832,Nappa,Hybrid,Cell Saga,1081872,27717546,843,Anti-Hero,False
21833,Piccolo,Namekian,Battle of Gods,826161222,7489869320,906,Neutral,True
21834,Majin Buu,Frieza Race,Tournament of Power,468016049,18808570954,340,Neutral,True
21835,Whis,Android,Buu Saga,51963042,2094166226,911,Neutral,False
21836,Yamcha,Human,Saiyan Saga,3405,86074,492,Neutral,True
21837,Raditz,Saiyan,Buu Saga,76680292,250273777,357,Neutral,True
